,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,191741.0,32.0,6.0,0.0,0.9998018552604822,0.000166858728015059,3.128601150282356e-05,0.0,1.0,191779.0
Tahiti,191779.0,191711.0,55.0,13.0,0.0,0.999645425202968,0.00028678843877588266,6.778635825611772e-05,0.0,2.0,191779.0
Tahiti,191779.0,191673.0,71.0,35.0,0.0,0.9994472804634501,0.00037021780278341217,0.0001825017337664708,0.0,3.0,191779.0
Tahiti,191779.0,191642.0,85.0,48.0,4.0,0.9992856360706855,0.00044321849629000047,0.0002502880920225885,2.0857341001882375e-05,4.0,191779.0
Tahiti,191779.0,191599.0,97.0,79.0,4.0,0.9990614196549152,0.0005057905192956476,0.0004119324847871769,2.0857341001882375e-05,5.0,191779.0
Tahiti,191779.0,191550.0,130.0,89.0,10.0,0.9988059172276422,0.0006778635825611772,0.00046407583729188284,5.214335250470594e-05,6.0,191779.0
Tahiti,191779.0,191504.0,155.0,107.0,13.0,0.9985660578061206,0.0008082219638229421,0.0005579338718003535,6.778635825611772e-05,7.0,191779.0
Tahiti,191779.0,191444.0,182.0,134.0,19.0,0.9982531976910923,0.000949009015585648,0.0006987209235630596,9.907236975894128e-05,8.0,191779.0
Tahiti,191779.0,191374.0,209.0,170.0,26.0,0.9978881942235595,0.0010897960673483542,0.0008864369925800009,0.00013557271651223543,9.0,191779.0
Tahiti,191779.0,191336.0,223.0,189.0,31.0,0.9976900494840415,0.0011627967608549424,0.0009855093623389421,0.00016164439276458842,10.0,191779.0
Tahiti,191779.0,191260.0,248.0,221.0,50.0,0.9972937600050058,0.0012931551421167073,0.0011523680903540012,0.0002607167625235297,11.0,191779.0
Tahiti,191779.0,191180.0,280.0,257.0,62.0,0.9968766131849681,0.0014600138701317664,0.0013400841593709425,0.00032328878552917683,12.0,191779.0
Tahiti,191779.0,191107.0,300.0,296.0,76.0,0.9964959667116837,0.0015643005751411782,0.0015434432341392957,0.00039628947903576513,13.0,191779.0
Tahiti,191779.0,190982.0,361.0,338.0,98.0,0.9958441748053749,0.0018823750254198844,0.0017624453146590606,0.0005110048545461182,14.0,191779.0
Tahiti,191779.0,190842.0,416.0,397.0,124.0,0.995114167870309,0.002169163464195767,0.0020700910944368256,0.0006465775710583537,15.0,191779.0
Tahiti,191779.0,190688.0,491.0,451.0,149.0,0.9943111602417366,0.0025602386079810616,0.002351665197962238,0.0007769359523201185,16.0,191779.0
Tahiti,191779.0,190552.0,540.0,508.0,179.0,0.9936020106476726,0.0028157410352541204,0.0026488823072390614,0.0009333660098342363,17.0,191779.0
Tahiti,191779.0,190394.0,595.0,584.0,206.0,0.9927781456780982,0.0031025294740300033,0.0030451717862748267,0.0010741530615969424,18.0,191779.0
Tahiti,191779.0,190189.0,673.0,682.0,235.0,0.9917092069517518,0.0035092476235667096,0.003556176640820945,0.0012253687838605896,19.0,191779.0
Tahiti,191779.0,189976.0,767.0,746.0,290.0,0.9905985535434015,0.003999395137110945,0.003889894096851063,0.0015121572226364723,20.0,191779.0
Tahiti,191779.0,189717.0,897.0,822.0,343.0,0.9892480407135297,0.004677258719672122,0.004286183575886828,0.0017885169909114137,21.0,191779.0
Tahiti,191779.0,189440.0,1008.0,953.0,378.0,0.9878036698491492,0.005256049932474359,0.004969261493698476,0.0019710187246778843,22.0,191779.0
Tahiti,191779.0,189165.0,1106.0,1074.0,434.0,0.9863697276552699,0.005767054787020476,0.005600196059005418,0.0022630214987042377,23.0,191779.0
Tahiti,191779.0,188826.0,1244.0,1198.0,511.0,0.9846020680053603,0.0064866330515854186,0.006246773630063772,0.0026645253129904734,24.0,191779.0
Tahiti,191779.0,188443.0,1354.0,1383.0,599.0,0.9826049776044301,0.007060209929137184,0.007211425651400831,0.003123386815031886,25.0,191779.0
Tahiti,191779.0,188106.0,1460.0,1548.0,665.0,0.9808477466250215,0.007612929465687067,0.00807179096772848,0.003467532941562945,26.0,191779.0
Tahiti,191779.0,187616.0,1646.0,1723.0,794.0,0.9782927223522909,0.008582795822274598,0.008984299636560833,0.004140182188873651,27.0,191779.0
Tahiti,191779.0,187105.0,1823.0,1918.0,933.0,0.9756281970393005,0.009505733161607893,0.010001095010402599,0.004864974788689064,28.0,191779.0
Tahiti,191779.0,186552.0,2011.0,2127.0,1089.0,0.9727446696457902,0.010486028188696364,0.011090891077750954,0.0056784110877624765,29.0,191779.0
Tahiti,191779.0,186260.0,1906.0,2365.0,1248.0,0.9712220837526528,0.009938522987396952,0.012331902867362955,0.006507490392587301,30.0,191779.0
Tahiti,191779.0,185905.0,1880.0,2586.0,1408.0,0.9693709947387358,0.009802950270884717,0.013484270957716956,0.007341784032662596,31.0,191779.0
Tahiti,191779.0,185538.0,1876.0,2769.0,1596.0,0.967457333701813,0.009782092929882833,0.014438494308553073,0.008322079059751068,32.0,191779.0
Tahiti,191779.0,185112.0,1925.0,2945.0,1797.0,0.9652360268851126,0.010037595357155893,0.015356217312635898,0.009370160445095657,33.0,191779.0
Tahiti,191779.0,184698.0,1912.0,3181.0,1988.0,0.9630772920914177,0.009969808998899776,0.01658680043174696,0.01036609847793554,34.0,191779.0
Tahiti,191779.0,184215.0,2016.0,3351.0,2197.0,0.9605587681654404,0.010512099864948717,0.017473237424326958,0.011455894545283894,35.0,191779.0
Tahiti,191779.0,183718.0,2084.0,3525.0,2452.0,0.9579672435459565,0.010866674661980717,0.018380531757908842,0.012785550034153896,36.0,191779.0
Tahiti,191779.0,183223.0,2134.0,3731.0,2691.0,0.9553861475969736,0.011127391424504246,0.019454684819505786,0.014031776159016367,37.0,191779.0
Tahiti,191779.0,182678.0,2245.0,3867.0,2989.0,0.9525443348854671,0.011706182637306483,0.020163834413569785,0.015585648063656605,38.0,191779.0
Tahiti,191779.0,182106.0,2354.0,4056.0,3263.0,0.949561735122198,0.012274545179607778,0.021149343775908727,0.017014375922285548,39.0,191779.0
Tahiti,191779.0,181562.0,2424.0,4232.0,3561.0,0.9467251367459419,0.01263954864714072,0.022067066779991554,0.018568247826925784,40.0,191779.0
Tahiti,191779.0,180950.0,2536.0,4418.0,3875.0,0.943533963572654,0.013223554195193426,0.023036933136579084,0.020205549095573552,41.0,191779.0
Tahiti,191779.0,180322.0,2654.0,4621.0,4182.0,0.9402593610353585,0.013838845754748955,0.024095443192424612,0.021806350017468022,42.0,191779.0
Tahiti,191779.0,179638.0,2824.0,4772.0,4545.0,0.9366927557240365,0.014725282747328957,0.024882807815245673,0.02369915371338885,43.0,191779.0
Tahiti,191779.0,178972.0,2881.0,5059.0,4867.0,0.9332200084472231,0.015022499856605781,0.026379322032130732,0.02537816966404038,44.0,191779.0
Tahiti,191779.0,178253.0,3028.0,5252.0,5246.0,0.9294709014021347,0.015789007138424956,0.027385688735471557,0.027354402723968736,45.0,191779.0
Tahiti,191779.0,177542.0,3171.0,5427.0,5639.0,0.9257635090390501,0.016534657079242253,0.028298197404303914,0.02940363647740368,46.0,191779.0
Tahiti,191779.0,176793.0,3253.0,5734.0,5999.0,0.9218579719364477,0.01696223256978084,0.029898998326198384,0.03128079716757309,47.0,191779.0
Tahiti,191779.0,175986.0,3414.0,5966.0,6413.0,0.9176500033893179,0.017801740545106606,0.031108724104307563,0.03343953196126792,48.0,191779.0
Tahiti,191779.0,175142.0,3570.0,6200.0,6867.0,0.9132491044379207,0.018615176844180018,0.03232887855291768,0.03580684016498157,49.0,191779.0
Tahiti,191779.0,174323.0,3649.0,6484.0,7323.0,0.9089785638677853,0.019027109328967198,0.03380974976405133,0.03818457703919616,50.0,191779.0
Tahiti,191779.0,173394.0,3847.0,6719.0,7819.0,0.9041344464200981,0.020059547708560374,0.03503511854791192,0.040770887323429574,51.0,191779.0
Tahiti,191779.0,172468.0,4037.0,6972.0,8302.0,0.8993059719781623,0.021050271406149786,0.03635434536628098,0.04328941124940687,52.0,191779.0
Tahiti,191779.0,171511.0,4195.0,7273.0,8800.0,0.894315853143462,0.02187413637572414,0.037923860276672626,0.045886150204141225,53.0,191779.0
Tahiti,191779.0,170536.0,4350.0,7564.0,9329.0,0.8892318762742532,0.02268235833954708,0.039441231834559574,0.04864453355164017,54.0,191779.0
Tahiti,191779.0,169554.0,4458.0,7890.0,9877.0,0.8841113990582911,0.02324550654659791,0.04114110512621298,0.051501989268898055,55.0,191779.0
Tahiti,191779.0,168537.0,4622.0,8163.0,10457.0,0.8788084201085624,0.024100657527675085,0.042564618649591456,0.054526303714171,56.0,191779.0
Tahiti,191779.0,167457.0,4720.0,8585.0,11017.0,0.8731769380380542,0.024611662382221202,0.04476506812529005,0.05744633145443453,57.0,191779.0
Tahiti,191779.0,166351.0,4891.0,8922.0,11615.0,0.8674098832510337,0.025503313710051673,0.046522299104698635,0.060564503934215946,58.0,191779.0
Tahiti,191779.0,165171.0,5086.0,9279.0,12243.0,0.8612569676554784,0.02652010908389344,0.048383816789116636,0.06383910647151148,59.0,191779.0
Tahiti,191779.0,163958.0,5336.0,9526.0,12959.0,0.8549319789966576,0.027823692896511088,0.04967175759598288,0.06757257051084842,60.0,191779.0
Tahiti,191779.0,162760.0,5474.0,9886.0,13659.0,0.8486852053665939,0.02854327116107603,0.05154891828615229,0.07122260518617785,61.0,191779.0
Tahiti,191779.0,161545.0,5607.0,10264.0,14363.0,0.8423497880372721,0.02923677774938862,0.053519937010830174,0.07489349720250914,62.0,191779.0
Tahiti,191779.0,160204.0,5828.0,10620.0,15127.0,0.835357364466391,0.030389145839742622,0.055376240359997705,0.07887724933386867,63.0,191779.0
Tahiti,191779.0,158911.0,5962.0,11046.0,15860.0,0.8286152289875325,0.03108786676330568,0.057597547176698176,0.08269935707246362,64.0,191779.0
Tahiti,191779.0,157563.0,6150.0,11431.0,16635.0,0.8215863050698982,0.03206816179039415,0.059605066248129356,0.08674046689157833,65.0,191779.0
Tahiti,191779.0,156175.0,6280.0,11843.0,17481.0,0.8143488077422449,0.03274602537295533,0.061753372371323244,0.09115179451347645,66.0,191779.0
Tahiti,191779.0,154674.0,6483.0,12313.0,18309.0,0.8065220905312886,0.03380453542880086,0.06420410993904442,0.0954692641008661,67.0,191779.0
Tahiti,191779.0,153153.0,6665.0,12802.0,19159.0,0.7985910866153229,0.034753544444386504,0.06675391987652454,0.0999014490637661,68.0,191779.0
Tahiti,191779.0,151595.0,6799.0,13320.0,20065.0,0.7904671522950897,0.03545226536794957,0.06945494553626831,0.10462563680069246,69.0,191779.0
Tahiti,191779.0,150024.0,7077.0,13664.0,21014.0,0.7822754316166004,0.03690185056758039,0.0712486768624302,0.10957404095338906,70.0,191779.0
Tahiti,191779.0,148494.0,7224.0,14094.0,21967.0,0.7742974986833804,0.03766835784939957,0.07349084102013255,0.11454330244708753,71.0,191779.0
Tahiti,191779.0,146773.0,7487.0,14567.0,22952.0,0.7653236277173204,0.039039728020273334,0.07595722159360514,0.11967942266880106,72.0,191779.0
Tahiti,191779.0,145033.0,7701.0,15113.0,23932.0,0.7562506843815017,0.04015559576387404,0.07880424864036209,0.12478947121426225,73.0,191779.0
Tahiti,191779.0,143249.0,7923.0,15538.0,25069.0,0.7469483102946621,0.041313178189478515,0.08102034112181208,0.13071817039404732,74.0,191779.0
Tahiti,191779.0,141531.0,8033.0,15988.0,26227.0,0.7379900823343536,0.04188675506703028,0.08336679198452385,0.13675637061409227,75.0,191779.0
Tahiti,191779.0,139757.0,8131.0,16538.0,27353.0,0.7287398516000188,0.0423977599215764,0.08623467637228267,0.14262771210612216,76.0,191779.0
Tahiti,191779.0,137911.0,8341.0,17004.0,28523.0,0.7191141887276501,0.04349277032417522,0.08866455659900198,0.14872848434917274,77.0,191779.0
Tahiti,191779.0,136026.0,8582.0,17397.0,29774.0,0.709285166780513,0.04474942511953864,0.09071379035243692,0.15525161774751145,78.0,191779.0
Tahiti,191779.0,134218.0,8705.0,17864.0,30992.0,0.6998576486476622,0.04539078835534652,0.09314888491440669,0.16160267808258463,79.0,191779.0
Tahiti,191779.0,132349.0,8820.0,18344.0,32266.0,0.6901120560645326,0.04599043690915064,0.09565176583463257,0.16824574119168417,80.0,191779.0
Tahiti,191779.0,130472.0,8992.0,18815.0,33500.0,0.6803247487993993,0.04688730257223158,0.09810771773760422,0.1746802308907649,81.0,191779.0
Tahiti,191779.0,128531.0,9116.0,19353.0,34779.0,0.6702037240782359,0.047533880143289936,0.1009130301023574,0.18134936567611679,82.0,191779.0
Tahiti,191779.0,126587.0,9249.0,19760.0,36183.0,0.660067056351321,0.04822738673160252,0.10303526454929893,0.1886702923677775,83.0,191779.0
Tahiti,191779.0,124565.0,9400.0,20248.0,37566.0,0.6495236704748695,0.04901475135442358,0.10557986015152858,0.19588171801917834,84.0,191779.0
Tahiti,191779.0,122639.0,9340.0,20783.0,39017.0,0.6394808607824631,0.04870189123939535,0.10836952951053035,0.20344771846761114,85.0,191779.0
Tahiti,191779.0,120673.0,9439.0,21213.0,40454.0,0.629229477680038,0.049218110429191934,0.1106116936682327,0.2109407182225374,86.0,191779.0
Tahiti,191779.0,118571.0,9686.0,21602.0,41920.0,0.6182689449835488,0.05050605123605817,0.11264007008066576,0.21858493369972729,87.0,191779.0
Tahiti,191779.0,116599.0,9727.0,21998.0,43455.0,0.6079862758696207,0.05071983898132747,0.11470494683985212,0.22658893830919966,88.0,191779.0
Tahiti,191779.0,114575.0,9795.0,22345.0,45064.0,0.5974324613226683,0.051074413778359466,0.11651432117176541,0.23497880372720684,89.0,191779.0
Tahiti,191779.0,112638.0,9778.0,22710.0,46653.0,0.5873322939425067,0.05098577007910147,0.11841755353818718,0.24326438244020462,90.0,191779.0
Tahiti,191779.0,110685.0,9712.0,23173.0,48209.0,0.5771486971983377,0.05064162395257041,0.12083179075915507,0.25137788808993683,91.0,191779.0
Tahiti,191779.0,108708.0,9740.0,23566.0,49765.0,0.5668399564081573,0.050787625339583586,0.12288102451259002,0.2594913937396691,92.0,191779.0
Tahiti,191779.0,106717.0,9754.0,23943.0,51365.0,0.5564582149244703,0.05086062603309017,0.12484682890201743,0.26783433014042207,93.0,191779.0
Tahiti,191779.0,104712.0,9848.0,24140.0,53079.0,0.5460034727472768,0.05135077354663441,0.12587405294636014,0.2767717007597286,94.0,191779.0
Tahiti,191779.0,102727.0,9880.0,24433.0,54739.0,0.5356530172750927,0.051517632274649464,0.12740185317474803,0.2854274972755098,95.0,191779.0
Tahiti,191779.0,100752.0,9761.0,24832.0,56434.0,0.5253547051554133,0.05089712637984346,0.12948237293968579,0.2942657955250575,96.0,191779.0
Tahiti,191779.0,98790.0,9770.0,25099.0,58120.0,0.5151241793939899,0.050944055397097704,0.13087460045156143,0.3030571647573509,97.0,191779.0
Tahiti,191779.0,96880.0,9717.0,25298.0,59884.0,0.5051647990655911,0.050667695628822756,0.1319122531664051,0.31225525213918104,98.0,191779.0
Tahiti,191779.0,94933.0,9774.0,25404.0,61668.0,0.4950124883329249,0.05096491273809958,0.13246497270295496,0.3215576262260206,99.0,191779.0
Tahiti,191779.0,93088.0,9711.0,25528.0,63452.0,0.48539203979580664,0.05063640961731994,0.1331115502740133,0.3308600003128601,100.0,191779.0
Tahiti,191779.0,91201.0,9683.0,25652.0,65243.0,0.4755525891781686,0.05049040823030676,0.13375812784507168,0.34019887474645294,101.0,191779.0
Tahiti,191779.0,89245.0,9614.0,25830.0,67090.0,0.46535334942824813,0.05013061909802429,0.13468627951965545,0.3498297519540721,102.0,191779.0
Tahiti,191779.0,87443.0,9464.0,25967.0,68905.0,0.45595711730690014,0.0493484688104537,0.1354006434489699,0.3592937704336763,103.0,191779.0
Tahiti,191779.0,85663.0,9370.0,26065.0,70681.0,0.4466756005610625,0.048858321296909465,0.13591164830351601,0.36855442983851205,104.0,191779.0
Tahiti,191779.0,83901.0,9281.0,26001.0,72596.0,0.4374879418497333,0.04839424545961758,0.1355779308474859,0.37853988184316323,105.0,191779.0
Tahiti,191779.0,82238.0,9072.0,26033.0,74436.0,0.4288165023282007,0.04730444939226923,0.13574478957550096,0.3881342587040291,106.0,191779.0
Tahiti,191779.0,80527.0,8962.0,25983.0,76307.0,0.4198947747146455,0.04673087251471746,0.13548407281297745,0.3978902799576596,107.0,191779.0
Tahiti,191779.0,78906.0,8745.0,25976.0,78152.0,0.41144233727363266,0.045599361765365345,0.13544757246622413,0.4075107284947778,108.0,191779.0
Tahiti,191779.0,77372.0,8504.0,25905.0,79998.0,0.40344354699941076,0.04434270697000193,0.13507735466344073,0.4171363913671466,109.0,191779.0
Tahiti,191779.0,75881.0,8241.0,25843.0,81814.0,0.3956689731409591,0.042971336799128165,0.13475406587791156,0.42660562418200115,110.0,191779.0
Tahiti,191779.0,74356.0,8138.0,25681.0,83604.0,0.3877171118839915,0.04243426026832969,0.13390934356733533,0.4359392842803435,111.0,191779.0
Tahiti,191779.0,72927.0,7981.0,25462.0,85409.0,0.38026582681106896,0.04161560963400581,0.13276740414748225,0.44535115940744296,112.0,191779.0
Tahiti,191779.0,71503.0,7743.0,25298.0,87235.0,0.3728406134143989,0.04037459784439381,0.1319122531664051,0.45487253557480223,113.0,191779.0
Tahiti,191779.0,70071.0,7632.0,25082.0,88994.0,0.36537368533572495,0.039795806631591574,0.13078595675230342,0.46404455128038,114.0,191779.0
Tahiti,191779.0,68715.0,7470.0,24759.0,90835.0,0.35830304673608687,0.038951084321015336,0.12910172646640142,0.4736441424764964,115.0,191779.0
Tahiti,191779.0,67374.0,7347.0,24452.0,92606.0,0.3513106231652058,0.03830972108520745,0.12750092554450695,0.4828787302050798,116.0,191779.0
Tahiti,191779.0,66066.0,7187.0,24181.0,94345.0,0.34449027265759025,0.03747542744513216,0.12608784069162943,0.49194645920564817,117.0,191779.0
Tahiti,191779.0,64794.0,6979.0,23953.0,96053.0,0.3378576382189917,0.036390845713034276,0.12489897225452214,0.5008525438134519,118.0,191779.0
Tahiti,191779.0,63568.0,6771.0,23697.0,97743.0,0.3314648632019147,0.03530626398093639,0.12356410243040165,0.5096647703867473,119.0,191779.0
Tahiti,191779.0,62335.0,6641.0,23376.0,99427.0,0.32503558783808445,0.03462840039837521,0.1218903008150006,0.5184457109485398,120.0,191779.0
Tahiti,191779.0,61254.0,6354.0,23044.0,101127.0,0.31939889143232575,0.033131886181490156,0.12015914151184436,0.5273100808743397,121.0,191779.0
Tahiti,191779.0,60157.0,6211.0,22623.0,102788.0,0.31367876566255953,0.032386236240672855,0.11796390637139624,0.5359710917253714,122.0,191779.0
